scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=expert;aspect=overall,test_log_loss,400,20,0.005505446226114241,0.5951243754041836,0.06733643437653941,0.17893546235251773,-0.18125757035981477,0.0002683965408575555,-0.0024844077087493146
group=expert;aspect=overall,test_brier,400,20,0.005505446226114241,0.20360119576274702,0.07029384444361632,0.16055319543140634,-0.1835703973149832,0.00022308109848056745,0.0004096733816455483
group=expert;aspect=overall,test_error_rate,400,20,0.005505446226114241,0.3084457655685404,0.06279253281276079,0.21014842300122225,-0.24379256102017377,8.00470803520834e-07,-0.007915389447285492
group=expert;aspect=overall,test_calibration_abs_error,400,20,0.005505446226114241,0.01664601600676075,0.029580323757898094,0.5552683298164537,-0.018206176288601803,0.7165943585070584,0.020325173531888802
group=expert;aspect=overall,test_pair_calibration_mae,400,20,0.005505446226114241,0.030473147799759362,0.045745562548501616,0.36149198101851787,-0.032875705473159204,0.5120598601847709,0.0317256300928867
group=expert;aspect=overall,test_majority_edge_error,400,20,0.005505446226114241,0.0549211612793042,-0.09620467599675059,0.054538663761170135,-0.2499275891495305,4.116550602346908e-07,-0.13286122495018765
group=expert;aspect=truthful,test_log_loss,400,20,0.03298413204560346,0.620413135486288,0.2622065195168345,1.0314020732813549e-07,0.19361558509740687,9.733876845477649e-05,-0.04883040397119117
group=expert;aspect=truthful,test_brier,400,20,0.03298413204560346,0.21510286716866456,0.27053325138621054,3.872713936026682e-08,0.19424971406071287,9.224124754220841e-05,-0.048161142518163245
group=expert;aspect=truthful,test_error_rate,400,20,0.03298413204560346,0.3444849862765072,0.39723506356478056,1.4293474459704676e-16,0.2151904216812504,1.4163921856882364e-05,0.07989082539749306
group=expert;aspect=truthful,test_calibration_abs_error,400,20,0.03298413204560346,0.03516997742988079,0.11179542933718571,0.02535670541692985,0.03544203401271257,0.4796631405935722,0.10127401844229685
group=expert;aspect=truthful,test_pair_calibration_mae,400,20,0.03298413204560346,0.06364458936739151,0.07492403862452289,0.1346811492194227,0.009787561172257325,0.8452807704340873,0.010710075538760497
group=expert;aspect=truthful,test_majority_edge_error,400,20,0.03298413204560346,0.14557897121658242,0.40111863552330773,6.79656301347799e-17,0.1963125201281106,7.734241553952834e-05,0.1861211980011671
group=normal;aspect=harmless,test_log_loss,400,20,0.06445391116302769,0.6168959155406841,0.05971396983757921,0.23341597964767954,-0.022397952487203044,0.6551543682281431,0.055553042699881414
group=normal;aspect=harmless,test_brier,400,20,0.06445391116302769,0.21264953721987653,0.06952194156201871,0.16520799335501207,-0.017550859692873077,0.7263794934512415,0.05827344660640836
group=normal;aspect=harmless,test_error_rate,400,20,0.06445391116302769,0.31805778327,0.10911676817586562,0.029107698343881386,0.039424316261674294,0.4316774035651606,0.07543121246880145
group=normal;aspect=harmless,test_calibration_abs_error,400,20,0.06445391116302769,0.07401240080976733,-0.02560485999189232,0.6096463682513404,-0.1390441190257439,0.005340841731694139,-0.04720102367329779
group=normal;aspect=harmless,test_pair_calibration_mae,400,20,0.06445391116302769,0.12703940024776414,-0.03270317085118804,0.5142779695469902,-0.12066094163088517,0.01575706908921931,-0.0932509686778469
group=normal;aspect=harmless,test_majority_edge_error,400,20,0.06445391116302769,0.14673496309538364,0.11904677979503961,0.01722073310017159,0.11960209609763389,0.0167043142741976,0.060786834057736716
