scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=normal;aspect=harmless,test_majority_edge_error,1000,50,0.0646248548587269,0.12336398238069754,0.15288654701111143,1.1903795983070706e-06,0.08624438350190418,0.006353405394014278,0.1209948856428062
group=normal;aspect=helpful,test_log_loss,1000,50,0.007551166601995098,0.5805772527299253,0.3347225474449557,1.3265134102048493e-27,0.024580668580668583,0.437480905454082,-0.04276035720601302
group=normal;aspect=helpful,test_brier,1000,50,0.007551166601995098,0.1917728857113395,0.35868558664172245,9.987420750559197e-32,0.004453828453828454,0.8881330432617169,-0.023340678884255745
group=normal;aspect=helpful,test_error_rate,1000,50,0.007551166601995098,0.27777687716291033,0.41238107902636234,2.452767783585392e-42,-0.0033325177124247534,0.9161758892755214,0.031025493574814888
group=normal;aspect=helpful,test_calibration_abs_error,1000,50,0.007551166601995098,0.03076542108090767,0.25318505033728045,4.320948592250198e-16,0.13475919875919876,1.9058292416091666e-05,0.07066741073328314
group=normal;aspect=helpful,test_pair_calibration_mae,1000,50,0.007551166601995098,0.046431109602487336,0.2079160110113935,3.1508287409885826e-11,0.05986617586617586,0.058429123067353594,0.1659952664666415
group=normal;aspect=helpful,test_majority_edge_error,1000,50,0.007551166601995098,0.06940812374767506,0.21100176111832292,1.5823262684872547e-11,0.037642978779678524,0.2343184086432051,0.11487507375551752
group=normal;aspect=overall,test_log_loss,1000,50,0.00645970305077725,0.6158414952597349,0.21981212816245055,2.0874856026654832e-12,-0.11050664650664652,0.00046371853011623146,-0.04851346491371974
group=normal;aspect=overall,test_brier,1000,50,0.00645970305077725,0.20667602741635124,0.2636191217749793,2.324255208182124e-17,-0.11219202419202418,0.00037853466942833566,-0.012443576796236573
group=normal;aspect=overall,test_error_rate,1000,50,0.00645970305077725,0.30253335476383236,0.3203370382844446,2.6863770782848007e-25,-0.10565330357730164,0.0008191496658646195,0.042757897447374134
group=normal;aspect=overall,test_calibration_abs_error,1000,50,0.00645970305077725,0.03503072141683023,0.10554598293317802,0.0008293062829397207,-0.027198087198087202,0.39025100516809375,-0.03924380520981423
group=normal;aspect=overall,test_pair_calibration_mae,1000,50,0.00645970305077725,0.05197588784157959,0.15783876492665644,5.261187374323448e-07,0.03961641961641962,0.21067712188188345,0.07839389434545706
group=normal;aspect=overall,test_majority_edge_error,1000,50,0.00645970305077725,0.10300352090352899,0.20622707123450795,4.5728958008310586e-11,0.021813174024442772,0.49081548307401346,0.08299096555330128
group=normal;aspect=truthful,test_log_loss,1000,50,0.03547201342990293,0.7169595295705051,0.09679911982398756,0.002180872375560584,0.04446023646023646,0.16005327855424162,0.062065461258115864
group=normal;aspect=truthful,test_brier,1000,50,0.03547201342990293,0.24590373818150318,0.10326349644978244,0.0010749429107227695,0.025185325185325187,0.42628782873079096,0.05833857483418367
group=normal;aspect=truthful,test_error_rate,1000,50,0.03547201342990293,0.379315992752657,0.0901595269249003,0.004326210715519671,2.931006421837149e-05,0.9992613932896031,0.04221216898902148
group=normal;aspect=truthful,test_calibration_abs_error,1000,50,0.03547201342990293,0.07482431729208947,-0.18879432399491802,1.777644330281583e-09,-0.21078496278496278,1.6613590007750136e-11,-0.20047658079506672
group=normal;aspect=truthful,test_pair_calibration_mae,1000,50,0.03547201342990293,0.10988210387908989,0.005878247536175455,0.8527148327215215,-0.027742395742395745,0.38083272044583594,-0.008342989428433213
group=normal;aspect=truthful,test_majority_edge_error,1000,50,0.03547201342990293,0.18420624612593536,0.09780765281414534,0.001958145173456966,0.05187979058582292,0.10108100780834135,0.056824848276435115
