rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
140,21,210,1330,14,0.010526315789473684,0.0035125948347010053,0.0002508996310500718,21,210,5395.8989443386345,187.91454160203466,5583.8134859406655,0.03365344169807599
141,21,210,1330,10,0.007518796992481203,0.004509099808947445,0.00045090998089474454,21,210,5433.050797586045,200.1872452423782,5633.23804282842,0.03553679850210364
142,21,210,1330,10,0.007518796992481203,0.005325149383994164,0.0005325149383994164,21,210,5327.327061050752,194.31026872550984,5521.637329776257,0.03519069745447833
143,21,210,1330,11,0.008270676691729323,0.00417140767871876,0.00037921887988352364,21,210,5422.729755386314,204.15308522923857,5626.882840615552,0.036281737333437224
144,21,210,1330,23,0.017293233082706767,0.007295187129397883,0.00031718204910425576,21,210,5366.181672670497,206.55352016706905,5572.735192837561,0.03706501619394099
145,21,210,1330,15,0.011278195488721804,0.004647303399170985,0.00030982022661139896,21,210,5406.033184689083,207.34595332989994,5613.379138018983,0.03693781378948053
146,21,210,1330,24,0.01804511278195489,0.005792796351300417,0.00024136651463751738,21,210,5463.3108812364635,212.37231205731143,5675.683193293766,0.037417929229778865
147,21,210,1330,22,0.016541353383458645,0.014162299123038936,0.0006437408692290427,21,210,5521.099228444551,228.52345125619757,5749.622679700745,0.03974581707126766
148,21,210,1330,12,0.009022556390977444,0.0029345624071735266,0.0002445468672644605,21,210,5469.042303696908,182.7223684003858,5651.76467209729,0.03233014447726114
149,21,210,1330,8,0.006015037593984963,0.00363193516372553,0.00045399189546569123,21,210,5265.889351535199,181.880699846011,5447.770051381208,0.033386265963978715
150,21,210,1330,23,0.017293233082706767,0.0027932499121306703,0.00012144564835350742,21,210,5530.838829300361,193.2993887418204,5724.13821804218,0.03376916862918351
151,21,210,1330,26,0.019548872180451128,0.006909236367634868,0.0002657398602936488,21,210,5585.05993841047,236.5533046247528,5821.613243035219,0.04063363448400788
152,21,210,1330,11,0.008270676691729323,0.0019517765324552363,0.0001774342302232033,21,210,5785.525353148982,212.97843925871683,5998.503792407699,0.03550526041648643
153,21,210,1330,25,0.018796992481203006,0.012569272302385316,0.0005027708920954126,21,210,5431.409524750401,211.4550510242954,5642.864575774694,0.03747299765656086
154,21,210,1330,20,0.015037593984962405,0.009799834976500006,0.0004899917488250004,21,210,5568.475101332655,174.84429954708935,5743.319400879745,0.030443074351795094
155,21,210,1330,17,0.012781954887218045,0.012435284502499085,0.0007314873236764167,21,210,5502.213992107231,209.09391417491793,5711.307906282146,0.03661051331953673
156,21,210,1330,18,0.013533834586466165,0.001613398558953706,8.96332532752059e-05,21,210,5431.979365378711,203.2906849215849,5635.270050300291,0.03607470149735806
157,21,210,1330,17,0.012781954887218045,0.007365606992674081,0.0004332709995690636,21,210,5567.318328849973,233.31745542707972,5800.635784277052,0.04022273835214749
158,21,210,1330,14,0.010526315789473684,0.006562640775102468,0.000468760055364462,21,210,5449.532239683516,234.44085719921856,5683.973096882733,0.04124594772058178
159,21,210,1330,21,0.015789473684210527,0.009613999157717676,0.0004578094837008417,21,210,5312.283324384005,223.94925789452702,5536.2325822785315,0.040451562423765956
160,21,210,1330,13,0.009774436090225564,0.008813293918494702,0.0006779456860380538,21,210,5371.063048817997,206.2947098249441,5577.357758642939,0.03698789261012708
161,21,210,1330,26,0.019548872180451128,0.010753977005768852,0.00041361450022187887,21,210,5516.129795831195,248.83455207485542,5764.964347906043,0.04316324213960445
162,21,210,1330,15,0.011278195488721804,0.0033384169886695315,0.00022256113257796873,21,210,5419.776764635533,231.88828013174657,5651.66504476728,0.0410300819837944
163,21,210,1330,22,0.016541353383458645,0.005667350493407895,0.00025760684060944974,21,210,5423.299424155395,209.10940225061378,5632.408826406008,0.03712610513467374
164,21,210,1330,15,0.011278195488721804,0.0053621952931501345,0.000357479686210009,21,210,5413.272975244725,214.1596534537852,5627.432628698514,0.03805636914454097
165,21,210,1330,15,0.011278195488721804,0.008393918451433724,0.0005595945634289149,21,210,5345.442484634709,195.96614113215287,5541.408625766858,0.0353639578609913
166,21,210,1330,6,0.004511278195488722,0.0005324460632467217,8.874101054112027e-05,21,210,5339.842945142884,197.7157574129858,5537.558702555867,0.035704498684904204
167,21,210,1330,31,0.02330827067669173,0.013245289297087046,0.0004272673966802272,21,210,5557.868138613882,253.77739917714533,5811.645537791026,0.04366704705696912
168,21,210,1330,5,0.0037593984962406013,0.0021285001160712726,0.0004257000232142546,21,210,5341.1667342257415,229.40230243469864,5570.569036660439,0.04118112546940546
169,21,210,1330,25,0.018796992481203006,0.01256277423264775,0.00050251096930591,21,210,5432.980095792975,215.8446465092315,5648.824742302206,0.03821054048514576
170,21,210,1330,25,0.018796992481203006,0.02059403304100191,0.0008237613216400763,21,210,5411.520815334396,247.6165202363884,5659.137335570781,0.043755170718332424
171,21,210,1330,12,0.009022556390977444,0.0015462855386914984,0.00012885712822429153,21,210,5523.714985707563,229.79842693072268,5753.513412638284,0.03994053901498566
172,21,210,1330,15,0.011278195488721804,0.0025715320684612008,0.00017143547123074673,21,210,5431.360794340671,190.1579123354855,5621.518706676153,0.033826786364626465
173,21,210,1330,14,0.010526315789473684,0.0013046156064793202,9.318682903423716e-05,21,210,5637.909254114016,235.34768632039064,5873.256940434405,0.04007106937551817
174,21,210,1330,24,0.01804511278195489,0.00944066868603702,0.0003933611952515425,21,210,5373.681157161308,202.8963985149877,5576.577555676292,0.03638367735215362
175,21,210,1330,13,0.009774436090225564,0.003165918064267961,0.00024353215878984314,21,210,5449.163052779482,213.48596920638994,5662.64902198587,0.03770072423304124
176,21,210,1330,15,0.011278195488721804,0.003156892243418047,0.00021045948289453645,21,210,5396.848569850889,170.46650294048135,5567.315072791365,0.030619158555187015
177,21,210,1330,20,0.015037593984962405,0.0045098608970859265,0.00022549304485429633,21,210,5457.8905592161445,185.97521725085642,5643.865776467001,0.03295174347099284
