rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
124,19,66,92,8,0.08695652173913043,0.04430419629601671,0.0055380245370020885,19,66,326.7832995889663,41.74742398431983,368.5307235732862,0.1132807153214674
125,19,66,92,5,0.05434782608695652,0.004231293378836779,0.0008462586757673558,19,66,436.0503697449732,40.068280501389104,476.11865024636217,0.08415608269211095
126,19,66,92,4,0.043478260869565216,0.0075727313873865595,0.00189318284684664,19,66,364.61977788460393,42.57311663792617,407.19289452253,0.10455270023276547
127,19,66,92,0,0.0,0.0,0.0,19,66,424.37042678336684,49.333374598362745,473.70380138172914,0.1041439280294227
128,19,66,92,5,0.05434782608695652,0.038229058973010585,0.007645811794602117,19,66,334.8077538123919,41.58044286753806,376.38819667992976,0.11047222849790089
129,19,66,92,4,0.043478260869565216,0.005992022960436753,0.0014980057401091883,19,66,394.0774639987163,36.28201520158041,430.3594792002968,0.0843062996288601
130,19,66,92,4,0.043478260869565216,0.01273953843846317,0.0031848846096157925,19,66,359.0619200375547,52.50773530754859,411.569655345103,0.12757921927825466
131,19,66,92,2,0.021739130434782608,0.001838161838161838,0.000919080919080919,19,66,382.30221766912456,48.282824219253186,430.58504188837736,0.11213307366067253
132,19,66,92,5,0.05434782608695652,0.02641445033042734,0.005282890066085468,19,66,399.04134831136685,54.565096510006235,453.606444821373,0.1202917135171957
133,19,66,92,3,0.03260869565217391,0.022422265956748712,0.007474088652249571,19,66,337.9640419526179,40.702233889506104,378.66627584212426,0.10748840466182923
134,19,66,92,2,0.021739130434782608,0.0050314322943633295,0.0025157161471816647,19,66,421.2689065951975,32.13179946623199,453.4007060614294,0.0708684372050329
135,19,66,92,1,0.010869565217391304,0.004158004158004158,0.004158004158004158,19,66,391.387526860355,49.891713134133504,441.27923999448836,0.11306154609665449
136,19,66,92,7,0.07608695652173914,0.028139420096659887,0.004019917156665698,19,66,402.8490239266118,59.084713840077406,461.93373776668875,0.1279073360732089
137,19,66,92,5,0.05434782608695652,0.04568771898400305,0.00913754379680061,19,66,377.49681862928173,53.522605077633344,431.01942370691484,0.12417678214434187
138,19,66,92,3,0.03260869565217391,0.007444110905856595,0.002481370301952198,19,66,352.14280295392416,43.85961128380145,396.0024142377257,0.1107559189209183
139,19,66,92,1,0.010869565217391304,0.0008888888888888889,0.0008888888888888889,19,66,401.82453693861106,33.49015630528178,435.31469324389275,0.0769332090670285
140,19,66,92,2,0.021739130434782608,0.0036840554081933393,0.0018420277040966696,19,66,404.97417311760876,36.15785267845354,441.1320257960622,0.08196605679037576
141,19,66,92,4,0.043478260869565216,0.025469539346152252,0.006367384836538063,19,66,403.8012405742055,46.272687909202894,450.0739284834083,0.1028113049452246
142,19,66,92,1,0.010869565217391304,0.004466501240694789,0.004466501240694789,19,66,403.3083075592485,46.37952179834265,449.6878293575912,0.10313715153153881
143,19,66,92,2,0.021739130434782608,0.004096,0.002048,19,66,411.163880181032,38.9308678677117,450.09474804874384,0.08649482811449204
144,19,66,92,2,0.021739130434782608,0.0036456146369939473,0.0018228073184969737,19,66,369.9016306946788,47.598038912864105,417.49966960754267,0.11400736905398544
145,19,66,92,4,0.043478260869565216,0.03506902483195587,0.008767256207988967,19,66,398.84727313646863,40.786873031039065,439.6341461675078,0.09277457946930855
146,19,66,92,3,0.03260869565217391,0.040773260376238046,0.013591086792079349,19,66,409.82084167693483,42.515000773716984,452.3358424506516,0.09398990038768647
147,19,66,92,4,0.043478260869565216,0.011247309593632172,0.002811827398408043,19,66,365.01331724578597,50.026122871032975,415.03944011681887,0.12053341932263689
148,19,66,92,4,0.043478260869565216,0.02245472522501976,0.00561368130625494,19,66,445.1868191875087,43.53734548744246,488.7241646749509,0.08908367671240285
149,19,66,92,3,0.03260869565217391,0.013369261645123713,0.0044564205483745714,19,66,401.82946706118645,43.57771976872067,445.40718682990723,0.09783793584220318
150,19,66,92,2,0.021739130434782608,0.002891983495431771,0.0014459917477158855,19,66,405.0903885861192,30.69560845549377,435.78599704161314,0.07043734462299084
151,19,66,92,5,0.05434782608695652,0.02593994638822225,0.0051879892776444505,19,66,372.4761187592611,58.18944542533986,430.66556418460056,0.1351151572462328
152,19,66,92,0,0.0,0.0,0.0,19,66,427.40896062132293,41.29605124073429,468.70501186205735,0.08810669866036756
153,19,66,92,4,0.043478260869565216,0.015883382262692605,0.003970845565673151,19,66,393.14729702673515,60.17839049610344,453.3256875228385,0.13274868853107216
