rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
52,21,210,1330,44,0.03308270676691729,0.02765141794163435,0.0006284413168553262,5248.84663307468,351.31391050338925,5600.160543578066,0.06273282841975938
53,21,210,1330,23,0.017293233082706767,0.024510815174604034,0.0010656876162871318,5507.325773307086,397.47002090775965,5904.795794214837,0.06731308494989392
54,21,210,1330,39,0.029323308270676692,0.056305865576589315,0.0014437401429894692,5504.324743722485,386.0325956636192,5890.3573393861025,0.06553636280814362
55,21,210,1330,34,0.02556390977443609,0.03520187989366056,0.0010353494086370752,5535.042994976195,460.8350492421356,5995.878044218332,0.076858642861575
56,21,210,1330,45,0.03383458646616541,0.045064755720374466,0.0010014390160083214,5538.87229048994,406.7270741273155,5945.599364617257,0.0684080862474154
57,21,210,1330,34,0.02556390977443609,0.04064324318094513,0.0011953895053219159,5810.568583219399,459.5405145619147,6270.109097781318,0.07329067284084792
58,21,210,1330,30,0.022556390977443608,0.008873183812615672,0.0002957727937538557,5405.796011860762,346.04555306684694,5751.8415649276085,0.06016256692063496
59,21,210,1330,16,0.012030075187969926,0.012001711743887157,0.0007501069839929473,5199.492018483461,307.10704914604383,5506.599067629504,0.05577072987778791
60,21,210,1330,35,0.02631578947368421,0.01488279005119367,0.00042522257289124774,5381.297844889621,339.07509516930213,5720.372940058917,0.059274998102800236
61,21,210,1330,31,0.02330827067669173,0.025974462664365185,0.0008378858923988769,5307.97319153054,352.251545394647,5660.224736925182,0.06223278434453143
62,21,210,1330,21,0.015789473684210527,0.005015263497575336,0.00023882207131311123,5574.771340587131,358.6133867813493,5933.384727368484,0.06043993492065328
63,21,210,1330,41,0.030827067669172932,0.023727514287320752,0.0005787198606663598,5473.653808289655,363.01552875785757,5836.669337047511,0.062195664649642386
64,21,210,1330,32,0.02406015037593985,0.012180364195595402,0.0003806363811123563,5216.390802570284,332.5589302565285,5548.949732826817,0.05993186932099168
65,21,210,1330,24,0.01804511278195489,0.007256115098809354,0.00030233812911705643,5493.2822304147585,363.4126306205601,5856.694861035303,0.06205080497506382
66,21,210,1330,41,0.030827067669172932,0.023927950349360558,0.000583608545106355,5097.523205208462,384.6104146940713,5482.13361990253,0.07015706682116762
67,21,210,1330,21,0.015789473684210527,0.003637884627868411,0.00017323260132706718,5675.809956011322,381.45377019354225,6057.263726204872,0.06297460164121646
