rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
27,20,88,187,12,0.06417112299465241,0.03600032757324712,0.003000027297770594,20,88,605.3057676241983,67.60850844300802,672.9142760672057,0.10047120539356157
28,20,88,187,4,0.0213903743315508,0.016157272222180944,0.004039318055545236,20,88,676.9018602872944,62.4617659194985,739.3636262067926,0.08448044197136169
29,20,88,187,3,0.016042780748663103,0.044158523468868296,0.014719507822956099,20,88,610.1187193964637,63.81874068173987,673.9374600782029,0.0946953455804852
30,20,88,187,12,0.06417112299465241,0.032789309504515946,0.002732442458709662,20,88,553.2891179177375,68.08551793148014,621.3746358492164,0.10957241252441767
31,20,88,187,5,0.026737967914438502,0.02546512123047993,0.005093024246095987,20,88,641.3629002033324,82.28341089919667,723.6463111025289,0.11370666807356729
32,20,88,187,8,0.0427807486631016,0.011426207848192699,0.0014282759810240872,20,88,630.6006690757149,66.8607891405558,697.4614582162701,0.09586305931735582
33,20,88,187,8,0.0427807486631016,0.01453308401950496,0.00181663550243812,20,88,642.6315228504159,60.45156861807422,703.0830914684892,0.08598068898487163
34,20,88,187,7,0.0374331550802139,0.019987504404483714,0.002855357772069102,20,88,666.8155933046507,78.16770285117121,744.983296155821,0.10492544363682166
35,20,88,187,4,0.0213903743315508,0.0069041268679794245,0.0017260317169948561,20,88,633.8627098668466,71.97018214874032,705.8328920155857,0.10196490268854051
36,20,88,187,4,0.0213903743315508,0.008929057856770081,0.00223226446419252,20,88,604.1987744657426,43.37280972739816,647.5715841931407,0.06697762963370249
37,20,88,187,5,0.026737967914438502,0.031024932861497965,0.006204986572299592,20,88,658.7807234759073,65.3670394099967,724.1477628859041,0.09026754311784826
38,20,88,187,5,0.026737967914438502,0.01768805861576109,0.003537611723152219,20,88,641.9781715948964,63.85521649210575,705.8333880870015,0.09046783216811347
39,20,88,187,9,0.0481283422459893,0.035334098113561974,0.003926010901506886,20,88,551.3932977306648,63.061721817019155,614.4550195476829,0.10263033063582198
40,20,88,187,16,0.0855614973262032,0.06172402384408836,0.0038577514902555224,20,88,599.2783623766686,64.69771455634015,663.9760769330085,0.09743982773473898
41,20,88,187,6,0.03208556149732621,0.020444226842475544,0.0034073711404125906,20,88,582.6265744143147,56.17140982017684,638.7979842344914,0.08793297913657365
42,20,88,187,8,0.0427807486631016,0.026892375132918263,0.003361546891614783,20,88,581.4492908420427,62.96135654210181,644.4106473841441,0.097703780652416
43,20,88,187,1,0.0053475935828877,0.00034188034188034193,0.00034188034188034193,20,88,616.1185119048848,63.17465501934461,679.293166924229,0.09300057485546791
44,20,88,187,6,0.03208556149732621,0.030350550081737444,0.005058425013622907,20,88,636.4771785854482,56.45717041234366,692.9343489977908,0.08147549691251292
45,20,88,187,8,0.0427807486631016,0.029399189125229555,0.0036748986406536944,20,88,661.5696395810946,54.83442323206717,716.4040628131611,0.07654119522542133
46,20,88,187,3,0.016042780748663103,0.0025941769306134766,0.0008647256435378256,20,88,590.6668606996902,53.54796984358407,644.2148305432744,0.08312129324689158
47,20,88,187,20,0.10695187165775401,0.12183018327839547,0.006091509163919774,20,88,624.3422195029865,76.23040122079834,700.5726207237847,0.10881156209336613
48,20,88,187,4,0.0213903743315508,0.04658810152462103,0.011647025381155257,20,88,630.0859323856336,62.633355531581486,692.7192879172138,0.09041664729720465
49,20,88,187,5,0.026737967914438502,0.05843326568704521,0.011686653137409042,20,88,602.5271921777828,80.44062133007202,682.9678135078553,0.1177809843144926
50,20,88,187,4,0.0213903743315508,0.009953126991077655,0.002488281747769414,20,88,645.8815020665878,42.21115403072949,688.0926560973171,0.06134515992386868
51,20,88,187,8,0.0427807486631016,0.017724504942831166,0.0022155631178538957,20,88,613.2667352031591,74.73524136949763,688.0019765726565,0.10862649224032456
52,20,88,187,11,0.058823529411764705,0.08920787503195236,0.008109806821086578,20,88,656.7536526427178,69.32213015955008,726.0757828022683,0.09547506169673273
53,20,88,187,7,0.0374331550802139,0.030938853807880192,0.004419836258268598,20,88,636.3606325924886,69.71665220971292,706.0772848022009,0.09873799045842865
54,20,88,187,5,0.026737967914438502,0.020776387315542457,0.004155277463108492,20,88,667.7474755729027,71.72662432868903,739.4740999015903,0.09699680399656249
55,20,88,187,7,0.0374331550802139,0.029600461996390687,0.0042286374280558125,20,88,646.7158455032991,60.03997177126933,706.7558172745673,0.08495150701808007
56,20,88,187,8,0.0427807486631016,0.02803711354901283,0.003504639193626604,20,88,651.2240952329305,58.1751403284761,709.3992355614059,0.08200620667773532
57,20,88,187,4,0.0213903743315508,0.02453521413699389,0.006133803534248473,20,88,631.4798166989822,64.40471994537364,695.8845366443553,0.09255087094755904
58,20,88,187,1,0.0053475935828877,0.0003994141925176408,0.0003994141925176408,20,88,678.5418956186049,38.77541340670496,717.3173090253096,0.05405615188540895
59,20,88,187,5,0.026737967914438502,0.03811679874008144,0.007623359748016289,20,88,651.1999992073138,73.74055027645761,724.9405494837699,0.10171944489650668
60,20,88,187,11,0.058823529411764705,0.02640248246896697,0.002400225678996997,20,88,669.37527764535,68.48550503521874,737.8607826805684,0.09281629630242484
61,20,88,187,5,0.026737967914438502,0.030362657651370122,0.006072531530274024,20,88,609.269965048132,55.57673218493337,664.846697233064,0.08359330416505142
62,20,88,187,7,0.0374331550802139,0.033777657018147035,0.004825379574021005,20,88,676.9796128183737,63.90031277536928,740.8799255937419,0.08624921605772962
