rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
97,20,58,50,3,0.06,0.019962573388982136,0.006654191129660712,239.49404303905433,63.664638086565674,303.1586811256198,0.21000433782790132
98,20,57,61,4,0.06557377049180328,0.03983318287626784,0.00995829571906696,263.118661834016,87.42091685869497,350.53957869271085,0.24938957587819113
99,20,54,39,3,0.07692307692307693,0.017656386712539638,0.005885462237513212,230.32670504937167,42.11278501751183,272.4394900668835,0.1545766548277315
100,20,58,49,3,0.061224489795918366,0.022869893264630105,0.007623297754876703,293.32024486482584,57.89866914810945,351.21891401293556,0.1648506582022431
101,20,61,68,5,0.07352941176470588,0.04152066715144594,0.008304133430289188,414.36947480085075,55.77857269011359,470.148047490964,0.11864044312804602
102,19,72,106,8,0.07547169811320754,0.08685804679382574,0.010857255849228215,295.4420988742764,94.90771019836896,390.3498090726454,0.24313502400280748
103,20,59,45,3,0.06666666666666667,0.03937570057946233,0.013125233526487444,332.07787810378943,61.231557395411755,393.3094354992007,0.1556829098638194
104,20,65,69,10,0.14492753623188406,0.07344034300016278,0.007344034300016277,231.03809917034818,74.9190540191078,305.95715318945577,0.2448677968078628
105,20,59,67,4,0.05970149253731343,0.060690270502098465,0.015172567625524616,260.86854225218946,81.7676397209856,342.6361819731749,0.23864274709723216
106,20,61,52,2,0.038461538461538464,0.02458611030619144,0.01229305515309572,351.907609881931,69.09803777708768,421.005647659018,0.164126154034522
107,20,58,49,2,0.04081632653061224,0.018884563608100053,0.009442281804050026,354.61668114364466,50.88306580027123,405.49974694391557,0.12548236141639033
108,20,58,47,3,0.06382978723404255,0.0738045254803267,0.024601508493442236,276.70240550380083,93.10309320498597,369.8054987087868,0.2517623278454885
109,19,59,55,4,0.07272727272727272,0.0784609649108294,0.01961524122770735,217.82346398110792,81.67738786505616,299.5008518461638,0.27271170469661665
110,19,68,105,8,0.0761904761904762,0.0644961161688131,0.008062014521101637,300.2629613964635,67.51735744166325,367.78031883812696,0.18358067026251074
111,20,58,61,6,0.09836065573770492,0.13822004127559684,0.023036673545932803,334.0296930259294,63.03396455096243,397.0636575768919,0.15875027429010125
112,20,62,61,5,0.08196721311475409,0.011135638340777063,0.0022271276681554123,410.3359068317319,75.1005397504625,485.43644658219466,0.15470725422291998
113,19,48,34,1,0.029411764705882353,0.007975895072669267,0.007975895072669267,246.16744158025813,55.0470721624754,301.21451374273386,0.18275039764349102
114,21,59,44,2,0.045454545454545456,0.002516913653556707,0.0012584568267783535,345.83265019015363,55.992586119246745,401.82523630940113,0.13934561859159353
115,20,59,57,4,0.07017543859649122,0.11623899197798404,0.02905974799449601,269.74996436149826,75.91895205942056,345.6689164209188,0.21962909724568508
116,21,71,84,9,0.10714285714285714,0.10052331403558612,0.011169257115065126,316.7331600843458,89.90622987867829,406.6393899630249,0.22109572288816715
117,20,55,53,5,0.09433962264150944,0.014769807277801401,0.00295396145556028,338.8495897456835,45.64970676998362,384.49929651566674,0.11872507227883466
118,19,63,75,6,0.08,0.10508952417417379,0.01751492069569563,297.82907864163036,75.3715073568264,373.20058599845686,0.20195977762247685
119,20,62,63,6,0.09523809523809523,0.09434625997371368,0.015724376662285613,313.7869699515638,68.85766204415515,382.64463199571907,0.17995198752696864
120,20,62,62,4,0.06451612903225806,0.03403255077876608,0.00850813769469152,302.6574157531243,77.2356081084487,379.8930238615729,0.20330883500664693
121,19,63,62,6,0.0967741935483871,0.029668169437877683,0.004944694906312948,271.9484966284451,78.90855928033305,350.8570559087779,0.22490230124044908
122,19,71,93,4,0.043010752688172046,0.021752969776272578,0.0054382424440681445,385.02512291639334,88.40854359995856,473.4336665163522,0.18673902988456983
123,20,75,98,2,0.02040816326530612,0.014954931166508638,0.007477465583254319,404.583412730788,67.9524105597996,472.53582329058764,0.14380372283015677
124,20,67,76,3,0.039473684210526314,0.04551195359675564,0.015170651198918547,325.373099543201,107.05000239301359,432.42310193621466,0.2475584720466766
125,20,49,38,4,0.10526315789473684,0.03270894925905068,0.00817723731476267,280.6079725533955,36.39462528805807,317.0025978414536,0.11480860262937202
126,20,60,43,3,0.06976744186046512,0.029726321187421755,0.009908773729140584,229.43641752309193,81.38355354619166,310.8199710692835,0.26183502065911596
127,19,51,34,1,0.029411764705882353,0.0012063938876043028,0.0012063938876043028,229.27191944640074,46.9731703128848,276.24508975928563,0.1700416479938748
128,21,63,65,4,0.06153846153846154,0.02684712662262973,0.006711781655657433,317.78789007748037,52.745401070552134,370.5332911480325,0.14234996511954365
129,20,72,84,7,0.08333333333333333,0.11745874162986226,0.016779820232837465,384.55953477044335,89.67156761672616,474.23110238716964,0.18908833091153288
130,21,54,39,5,0.1282051282051282,0.08314794568696073,0.016629589137392146,241.0892274988029,66.11245725328835,307.201684752091,0.2152086415367172
